author,female,source
w4139.4,1,1
w4140.2,0,1
w4145.1,0,1
w4152.1,0,1
w4152.2,0,1
w4155.1,0,1
w4163.2,1,1
w4164.2,0,1
w4171.1,0,1
w4177.2,0,1
w4177.3,0,1
w4178.1,0,0
w4178.2,0,1
w4178.3,0,1
w4180.2,1,1
w4183.1,0,1
w4192.1,0,1
w4193.1,0,0
w4194.2,0,1
w4196.1,0,1
w4198.2,0,1
w4202.2,0,1
w4204.2,0,1
w4205.1,0,0
w4211.3,0,1
w4212.1,0,1
w4214.2,0,0
w4215.2,0,1
w4217.2,0,1
w4218.1,1,1
w4221.1,0,1
w4222.3,0,1
w4223.1,0,1
w4225.3,0,1
w4232.2,0,1
w4234.3,1,1
w4238.2,0,1
w4241.2,0,0
w4241.4,0,1
w4242.1,0,1
w4242.3,0,1
w4244.1,0,1
w4247.2,0,1
w4248.2,0,1
w4249.2,0,1
w4253.2,0,1
w4255.1,0,1
w4257.1,0,1
w4257.2,0,0
w4261.3,0,0
w4266.1,0,0
w4268.1,1,1
w4270.2,0,1
w4271.1,0,1
w4275.1,0,1
w4275.2,0,1
w4276.1,1,1
w4278.1,0,1
w4281.1,0,1
w4281.2,0,0
w4282.1,0,1
w4284.1,0,1
w4296.2,1,1
w4297.2,0,1
w4303.1,0,1
w4313.1,0,1
w4316.2,0,1
w4318.1,0,1
w4321.1,0,1
w4329.1,1,2
w4331.1,0,0
w4332.2,0,1
w4341.1,0,0
w4343.2,0,1
w4346.2,1,1
w4347.2,0,2
w4347.3,0,1
w4348.1,0,1
w4351.2,0,1
w4353.2,0,1
w4354.1,0,1
w4356.1,1,1
w4357.1,0,1
w4358.1,0,1
w4359.1,0,0
w4369.2,0,1
w4374.2,0,1
w4376.1,0,1
w4378.1,0,1
w4379.3,0,1
w4380.1,0,1
w4381.1,0,1
w4382.1,1,1
w4387.1,0,1
w4389.1,0,1
w4392.3,1,1
w4393.1,0,1
w4398.3,0,1
w4402.1,1,1
w4404.1,0,1
w4405.3,0,1
w4407.1,1,1
w4410.1,0,1
w4418.2,0,0
w4420.2,0,1
w4425.2,1,1
w4427.1,1,1
w4429.1,1,1
w4431.2,0,1
w4432.2,1,1
w4438.2,0,1
w4440.2,0,1
w4441.2,0,1
w4443.3,0,0
w4444.1,0,1
w4445.2,0,1
w4450.3,1,0
w4450.4,0,1
w4453.1,0,1
w4453.2,0,1
w4458.2,0,1
w4458.3,0,1
w4459.2,0,1
w4468.2,1,1
w4469.1,1,1
w4473.1,0,1
w4473.2,0,0
w4474.1,0,0
w4474.3,0,1
w4475.1,1,0
w4478.2,0,1
w4480.1,0,1
w4484.2,0,0
w4486.2,0,1
w4491.1,0,1
w4492.2,0,1
w4497.1,0,1
w4498.1,0,1
w4498.2,0,1
w4501.3,0,1
w4515.2,1,1
w4517.2,0,0
w4519.2,0,2
w4521.2,1,1
w4525.2,0,1
w4529.1,0,1
w4531.2,0,1
w4535.1,0,1
w4536.1,0,1
w4536.3,1,0
w4537.1,1,1
w4547.1,0,1
w4549.2,0,1
w4550.2,0,1
w4551.1,0,1
w4557.1,0,1
w4558.1,1,1
w4559.1,0,1
w4564.1,1,1
w4568.2,0,1
w4571.2,0,1
w4571.3,0,1
w4579.1,0,0
w4579.2,0,0
w4588.1,0,1
w4593.2,0,1
w4595.1,0,0
w4596.1,0,1
w4603.1,0,1
w4605.1,0,1
w4606.2,0,1
w4607.2,0,1
w4612.2,0,1
w4614.2,1,1
w4625.2,0,0
w4625.3,0,0
w4628.3,0,1
w4632.2,0,0
w4635.1,1,1
w4642.1,1,0
w4643.1,0,0
w4643.2,0,1
w4646.1,0,1
w4647.1,0,1
w4648.2,0,1
w4652.2,1,1
w4653.1,1,1
w4653.2,1,1
w4654.1,1,1
w4654.2,0,1
w4655.2,0,1
w4658.1,0,0
w4660.3,0,0
w4661.1,0,1
w4665.2,0,1
w4667.3,0,1
w4669.1,0,1
w4673.2,0,1
w4673.3,1,1
w4681.2,0,1
w4684.1,1,0
w4685.1,0,1
w4685.3,0,1
w4687.2,0,1
w4700.1,0,1
w4700.3,0,1
w4701.2,0,0
w4704.1,0,1
w4713.1,0,1
w4714.1,0,1
w4718.2,0,1
w4718.3,0,0
w4719.2,0,1
w4721.2,0,1
w4722.1,1,1
w4726.1,0,1
w4726.3,0,1
w4728.1,0,1
w4729.2,1,1
w4732.1,1,1
w4732.2,0,1
w4733.2,0,1
w4734.2,1,0
w4738.1,0,1
w4739.2,0,1
w4741.3,0,1
w4742.1,0,1
w4742.2,0,1
w4743.3,0,0
w4746.1,0,1
w4747.1,0,1
w4749.1,0,1
w4751.1,1,1
w4751.2,0,1
w4758.1,1,1
w4760.1,0,1
w4761.2,0,1
w4764.1,0,1
w4767.1,1,1
w4767.2,0,1
w4767.3,0,1
w4777.2,0,1
w4778.1,0,1
w4778.3,0,0
w4779.2,1,1
w4783.2,0,1
w4784.1,1,1
w4785.1,1,1
w4786.1,0,1
w4786.2,1,2
w4787.2,1,1
w4790.1,0,1
w4791.2,0,1
w4792.1,0,1
w4795.1,0,0
w4800.1,0,1
w4802.2,0,1
w4804.2,1,1
w4805.1,0,2
w4812.1,1,1
w4815.1,0,1
w4816.1,0,1
w4819.1,0,1
w4820.1,0,1
w4822.2,0,1
w4825.1,1,1
w4827.1,0,1
w4828.1,0,1
w4830.1,0,1
w4837.2,0,1
w4839.2,0,1
w4840.2,0,1
w4841.1,0,1
w4847.1,0,0
w4848.1,0,1
w4853.1,1,1
w4853.2,1,1
w4857.3,0,0
w4859.1,0,1
w4861.1,0,1
w4864.2,0,1
w4867.1,0,1
w4867.3,0,1
w4869.1,0,1
w4874.1,1,1
w4875.1,0,1
w4875.2,0,0
w4880.3,0,1
w4889.1,0,1
w4890.2,0,1
w4900.2,0,1
w4904.1,0,1
w4904.3,0,1
w4904.4,1,1
w4907.1,0,0
w4907.3,0,0
w4908.1,0,0
w4913.1,0,1
w4914.1,0,1
w4917.1,0,1
w4919.1,0,0
w4920.1,0,1
w4922.1,1,1
w4922.2,0,1
w4930.3,0,1
w4933.2,1,1
w4934.2,0,1
w4935.2,0,1
w4936.2,0,1
w4941.1,0,1
w4943.1,0,1
w4945.1,0,1
w4946.1,0,1
w4949.2,0,1
w4953.2,1,1
w4958.1,0,1
w4965.1,0,1
w4965.3,0,2
w4966.1,0,1
w4967.2,0,1
w4974.2,0,1
w4975.2,0,1
w4978.1,1,1
w4980.1,1,1
w4981.1,1,1
w4989.1,0,1
w4989.2,0,1
w4989.3,0,1
w4990.2,0,1
w4993.1,0,1
w4996.2,0,1
w4998.2,0,1
w4998.3,0,1
w5001.2,0,1
w5002.1,0,1
w5005.2,1,1
w5007.2,0,1
w5010.1,0,0
w5012.2,0,1
w5017.2,0,1
w5017.3,0,1
w5019.2,0,1
w5021.2,0,1
w5023.1,1,1
w5024.2,0,1
w5024.3,0,1
w5026.1,0,1
w5039.1,0,1
w5044.1,0,1
w5048.1,0,1
w5050.2,0,1
w5058.1,0,1
w5062.1,0,1
w5062.2,1,1
w5063.1,1,1
w5065.2,1,1
w5066.1,1,1
w5069.2,0,1
w5070.3,1,1
w5071.2,1,0
w5073.1,0,1
w5076.1,0,1
w5076.2,0,1
w5076.3,0,1
w5077.1,0,1
w5080.2,0,1
w5088.1,1,1
w5089.4,0,1
w5090.1,0,1
w5093.2,1,1
w5094.2,1,1
w5095.2,0,1
w5105.3,0,1
w5108.2,0,1
w5114.2,0,1
w5116.2,0,1
w5124.1,0,1
w5127.2,0,1
w5132.3,0,1
w5134.1,0,1
w5134.2,0,1
w5136.3,1,1
w5136.4,0,1
w5138.1,0,1
w5145.2,1,1
w5148.1,0,1
w5150.1,0,1
w5150.2,1,1
w5152.1,0,1
w5156.1,0,0
w5157.2,0,1
w5158.1,0,1
w5162.2,0,1
w5165.1,0,1
w5169.2,1,1
w5174.2,0,0
w5177.1,1,1
w5178.2,0,1
w5179.1,0,1
w5180.2,0,1
w5180.3,0,1
w5181.1,1,0
w5183.1,0,1
w5184.1,0,1
w5184.3,0,0
w5187.2,0,1
w5189.2,-1,0
w5197.1,0,1
w5199.4,0,0
w5200.2,0,1
w5206.2,0,1
w5210.2,0,1
w5216.1,1,1
w5216.2,0,1
w5216.3,0,1
w5222.1,0,1
w5226.2,1,0
w5229.1,1,1
w5230.1,0,1
w5231.2,1,1
w5236.2,0,0
w5237.1,0,1
w5242.1,0,1
w5244.1,0,1
w5245.2,0,1
w5246.1,1,1
w5247.1,1,1
w5253.1,0,1
w5254.2,0,1
w5256.2,0,1
w5260.2,1,1
w5261.2,1,1
w5262.1,0,1
w5262.3,1,1
w5270.1,1,1
w5270.3,1,1
w5271.2,0,1
w5274.1,1,1
w5274.3,1,1
w5275.1,1,1
w5275.2,1,1
w5277.2,0,1
w5278.1,1,1
w5294.2,0,1
w5297.1,1,1
w5297.3,0,1
w5297.4,1,1
w5299.2,1,1
w5304.1,0,1
w5314.2,0,1
w5315.2,0,1
w5318.1,0,1
w5320.1,1,1
w5320.2,1,1
w5322.2,0,1
w5323.1,0,1
w5323.2,0,1
w5323.3,0,1
w5324.1,0,0
w5324.2,0,0
w5325.1,0,1
w5329.2,0,0
w5331.2,1,1
w5333.2,1,1
w5341.1,0,0
w5341.2,0,0
w5343.1,1,1
w5344.1,0,1
w5345.1,0,0
w5350.1,0,1
w5350.3,0,1
w5356.1,0,1
w5357.2,0,0
w5358.2,0,0
w5364.1,0,0
w5364.3,0,0
w5367.1,0,1
w5371.2,0,1
w5372.2,1,1
w5374.2,0,1
w5375.3,0,0
w5377.1,0,1
w5381.2,1,1
w5381.3,0,1
w5384.2,0,1
w5385.1,0,1
w5387.3,0,1
w5399.2,0,1
w5401.2,1,0
w5405.2,0,0
w5405.3,0,1
w5408.1,0,1
w5408.3,0,1
w5409.2,0,2
w5412.3,0,0
w5414.1,1,1
w5416.1,1,1
w5419.1,0,1
w5421.2,0,1
w5423.2,0,1
w5438.1,0,1
w5439.2,0,1
w5445.2,0,1
w5446.1,0,1
w5453.1,0,1
w5455.2,0,1
w5456.1,1,1
w5458.2,0,0
w5461.1,1,1
w5472.1,0,1
w5475.1,0,1
w5478.1,0,1
w5480.1,0,0
w5481.1,0,0
w5482.1,0,2
w5489.1,0,1
w5492.2,0,1
w5493.2,0,1
w5498.1,1,2
w5498.2,0,0
w5500.2,0,1
w5500.3,0,1
w5506.2,0,0
w5507.1,0,1
w5514.2,0,1
w5516.1,0,0
w5517.2,0,1
w5523.1,0,1
w5524.2,0,1
w5526.2,0,1
w5527.2,0,1
w5530.2,0,0
w5538.2,0,1
w5540.2,1,1
w5542.2,0,1
w5542.3,0,1
w5545.2,1,1
w5547.2,0,1
w5548.2,1,1
w5551.3,0,1
w5558.2,0,1
w5560.2,0,1
w5561.1,0,1
w5561.2,0,1
w5562.2,0,1
w5564.2,1,1
w5567.2,0,1
w5578.2,0,1
w5586.4,0,1
w5588.2,0,1
w5593.3,-1,0
w5594.2,0,2
w5604.1,0,1
w5605.1,0,1
w5608.2,1,1
w5612.1,0,1
w5613.2,0,1
w5616.2,0,1
w5619.2,0,1
w5621.2,0,1
w5621.3,0,1
w5623.1,0,2
w5625.3,0,0
w5625.4,0,1
w5626.3,0,1
w5627.1,0,1
w5633.1,1,1
w5635.1,0,1
w5637.2,1,1
w5639.1,0,0
w5640.3,0,1
w5641.1,0,0
w5641.2,0,1
w5645.1,0,1
w5645.3,0,1
w5645.4,1,1
w5647.1,1,0
w5647.2,0,1
w5647.4,1,1
w5648.2,0,1
w5649.2,0,1
w5650.1,0,1
w5650.2,0,1
w5652.2,0,1
w5653.3,0,0
w5655.3,0,1
w5659.1,0,1
w5662.1,0,1
w5663.1,1,1
w5667.2,0,1
w5668.1,0,1
w5674.1,0,1
w5676.2,0,1
w5678.2,0,1
w5680.1,0,1
w5682.2,0,0
w5689.2,0,1
w5691.1,0,1
w5696.2,1,1
w5696.4,0,1
w5701.2,0,1
w5702.1,1,2
w5703.2,1,1
w5707.1,1,0
w5709.1,0,1
w5711.1,0,1
w5714.2,0,1
w5715.1,0,1
w5715.3,0,0
w5720.1,0,1
w5722.1,0,1
w5723.1,0,0
w5723.2,1,2
w5725.2,0,1
w5726.2,0,1
w5728.1,0,1
w5729.1,0,1
w5731.1,0,1
w5732.3,1,1
w5733.2,1,1
w5741.3,0,1
w5745.1,1,1
w5745.3,0,1
w5747.1,0,1
w5748.1,0,2
w5748.2,0,1
w5748.3,0,1
w5749.1,0,0
w5749.2,-1,0
w5750.1,1,1
w5750.3,0,1
w5752.2,0,1
w5755.2,0,1
w5767.1,0,1
w5771.1,0,0
w5772.2,0,1
w5774.1,0,1
w5774.2,0,1
w5779.1,0,1
w5780.1,0,1
w5780.2,0,1
w5780.3,0,1
w5781.1,1,1
w5784.1,0,1
w5787.1,1,0
w5796.2,1,1
w5799.2,0,1
w5800.1,0,0
w5807.2,0,1
w5812.1,0,1
w5813.3,0,1
w5814.2,0,1
w5817.1,0,1
w5817.2,0,0
w5820.1,1,0
w5821.1,0,1
w5824.2,0,0
w5827.1,0,1
w5830.1,1,1
w5830.2,0,1
w5834.1,0,1
w5834.2,1,1
w5834.3,0,1
w5836.2,1,1
w5837.1,1,1
w5843.1,0,1
w5843.2,1,1
w5848.1,0,0
w5856.2,0,1
w5857.2,0,1
w5858.2,0,1
w5858.3,1,1
w5859.1,0,0
w5861.2,0,1
w5867.1,1,1
w5870.2,0,1
w5873.1,0,0
w5873.2,0,1
w5874.1,1,2
w5875.2,0,1
w5881.3,0,1
w5882.1,1,1
w5882.2,0,1
w5884.2,0,1
w5884.3,0,1
w5886.1,0,0
w5887.2,1,1
w5889.2,1,1
w5891.2,1,1
w5900.1,0,1
w5900.3,1,1
w5900.4,0,1
w5901.2,0,1
w5904.2,0,1
w5909.1,0,1
w5909.2,0,1
w5916.1,0,1
w5916.3,0,1
w5922.2,0,1
w5928.1,0,1
w5929.1,1,1
w5931.2,1,1
w5934.1,0,1
w5935.2,0,0
w5936.1,0,1
w5938.2,1,1
w5942.1,0,1
w5944.2,1,1
w5946.1,0,1
w5947.1,0,0
w5948.1,0,1
w5948.2,1,1
w5950.1,0,0
w5950.2,0,1
w5951.2,0,1
w5953.3,0,1
w5956.2,0,1
w5958.1,0,1
w5963.2,0,1
w5966.1,0,1
w5967.3,0,0
w5971.3,0,0
w5974.2,0,0
w5983.1,0,1
w5984.1,0,0
w5987.2,0,1
w5988.2,0,1
w5988.3,0,1
w5989.2,0,1
w5989.3,1,1
w5992.2,1,1
w5993.1,1,1
w5998.1,1,1
w5999.1,1,1
w5999.2,0,1
w6008.1,0,1
w6009.2,0,1
w6011.2,0,1
w6014.2,0,1
w6022.2,0,0
w6024.2,0,1
w6028.1,0,0
w6028.2,1,0
w6038.1,0,1
w6038.2,0,1
w6040.2,1,1
w6041.1,0,1
w6042.1,0,1
w6044.2,0,1
w6044.3,0,1
w6045.1,0,1
w6046.1,0,1
w6048.1,0,1
w6050.2,0,1
w6059.3,0,1
w6061.2,0,1
w6062.1,0,1
w6062.2,0,1
w6065.1,0,1
w6066.2,1,1
w6067.1,1,1
w6067.2,1,1
w6068.1,0,0
w6069.3,0,1
w6070.1,1,1
w6071.2,0,1
w6072.2,0,1
w6073.2,1,1
w6075.1,0,1
w6075.2,0,1
w6081.2,1,1
w6082.1,0,1
w6083.1,1,0
w6085.3,0,1
w6086.2,0,1
w6087.3,1,1
w6088.2,1,1
w6090.1,-1,0
w6094.1,0,1
w6095.2,0,1
w6098.1,0,1
w6103.1,0,1
w6114.2,1,1
w6115.2,0,1
w6123.2,0,0
w6124.1,0,1
w6126.1,0,1
w6128.2,0,0
w6129.1,0,1
w6131.1,1,1
w6132.1,0,1
w6132.2,0,1
w6133.2,0,1
w6135.1,0,0
w6135.2,0,2
w6136.1,0,1
w6136.3,0,1
w6137.1,0,1
w6137.2,0,1
w6138.3,0,0
w6145.1,0,1
w6154.1,0,1
w6154.2,0,1
w6155.1,1,0
w6156.1,0,0
w6156.2,0,1
w6158.1,0,0
w6158.2,0,1
w6158.4,0,1
w6159.2,1,0
w6160.1,0,1
w6161.1,0,1
w6164.1,1,1
w6164.2,0,1
w6164.3,1,1
w6169.1,0,2
w6169.2,0,1
w6170.1,0,1
w6170.2,0,0
w6171.1,0,1
w6173.1,0,1
w6174.1,0,0
w6178.1,0,1
w6179.3,0,1
w6182.1,0,1
w6182.2,0,1
w6183.2,0,1
w6187.2,1,1
w6194.1,0,1
w6205.1,0,1
w6209.1,0,1
w6210.1,0,1
w6212.1,0,1
w6212.2,0,1
w6212.3,0,1
w6214.1,0,1
w6214.2,0,0
w6216.3,0,1
w6218.1,1,1
w6220.2,0,0
w6223.1,0,1
w6224.1,0,1
w6225.1,0,1
w6226.1,0,1
w6227.3,0,1
w6228.1,0,1
w6228.3,0,1
w6232.2,0,1
w6234.1,0,0
w6234.3,0,1
w6234.4,0,1
w6235.1,1,0
w6235.3,-1,0
w6236.2,0,1
w6242.1,1,1
w6242.2,1,1
w6242.3,1,1
w6243.1,0,1
w6245.1,0,1
w6247.2,1,1
w6248.3,0,0
w6248.4,0,1
w6250.2,0,1
w6250.3,0,1
w6256.1,0,0
w6257.3,1,1
w6258.1,0,1
w6270.3,0,1
w6272.2,0,1
w6275.2,0,1
w6276.1,0,1
w6280.2,0,0
w6282.1,0,1
w6287.2,1,1
w6288.2,0,1
w6293.1,0,1
w6293.3,0,1
w6303.2,1,1
w6311.3,0,2
w6314.1,0,1
w6316.1,0,1
w6318.3,0,1
w6320.1,0,1
w6322.1,0,0
w6324.1,0,1
w6328.1,1,1
w6330.1,0,1
w6332.1,0,0
w6332.2,0,1
w6341.2,0,1
w6342.2,0,1
w6347.1,0,0
w6347.3,0,0
w6347.4,0,2
w6348.1,1,1
w6353.2,0,1
w6355.1,0,1
w6358.1,0,1
w6358.3,0,1
w6361.2,0,1
w6365.1,0,1
w6365.3,0,1
w6365.4,0,1
w6368.1,0,2
w6372.1,1,1
w6372.2,0,0
w6372.3,0,1
w6374.3,0,1
w6374.4,0,1
w6376.1,0,1
w6377.1,0,1
w6379.1,0,0
w6379.3,0,0
w6384.3,0,1
w6387.1,0,2
w6389.2,0,1
w6398.1,1,1
w6399.2,0,1
w6399.3,0,1
w6401.1,0,1
w6401.2,0,0
w6402.1,0,1
w6402.2,0,1
w6404.1,1,1
w6407.1,1,1
w6408.1,0,2
w6410.1,1,1
w6410.2,0,1
w6412.1,0,1
w6413.1,0,1
w6413.2,0,1
w6415.1,1,1
w6415.2,0,1
w6417.3,1,1
w6427.1,0,1
w6431.1,0,1
w6434.1,1,1
w6434.2,0,1
w6434.3,0,1
w6437.2,0,1
w6437.3,0,1
w6440.1,1,1
w6443.1,0,1
w6443.2,0,1
w6444.1,0,1
w6447.2,0,1
w6449.3,0,1
w6450.1,0,1
w6452.1,0,1
w6454.1,0,1
w6457.1,0,2
w6458.1,0,1
w6458.2,0,1
w6460.1,1,1
w6460.2,1,1
w6461.3,0,0
w6467.1,1,1
w6469.2,0,1
w6472.1,0,1
w6479.2,0,1
w6486.1,0,1
w6486.2,0,1
w6486.3,0,1
w6487.1,0,1
w6488.1,0,1
w6489.1,1,1
w6490.1,0,2
w6492.1,0,1
w6494.1,0,2
w6495.1,0,0
w6496.1,0,1
w6496.2,0,1
w6496.3,1,1
w6505.2,0,1
w6508.1,0,1
w6510.1,0,1
w6513.1,0,1
w6519.2,1,1
w6521.1,0,1
w6523.2,1,1
w6525.1,0,1
w6527.1,0,0
w6529.1,0,1
w6531.1,0,1
w6536.2,0,1
w6538.2,0,1
w6543.1,0,1
w6543.2,1,1
w6544.2,1,1
w6550.1,0,1
w6550.2,0,1
w6551.1,0,1
w6553.3,0,1
w6558.3,1,0
w6560.2,0,0
w6565.1,0,1
w6567.3,1,1
w6568.1,-1,0
w6570.2,0,1
w6570.3,0,1
w6572.1,0,1
w6574.1,0,2
w6575.1,0,1
w6575.3,1,1
w6580.2,0,1
w6583.2,0,1
w6586.1,0,1
w6586.2,0,2
w6590.1,0,1
w6590.2,1,1
w6592.2,0,1
w6598.2,0,0
w6598.3,0,0
w6603.1,1,1
w6603.3,1,1
w6603.4,0,1
w6603.5,0,1
w6611.1,0,1
w6614.2,0,1
w6616.2,0,1
w6617.2,0,1
w6617.3,0,0
w6624.2,0,1
w6626.1,0,1
w6627.1,0,1
w6627.3,0,0
w6629.2,1,1
w6636.2,0,1
w6637.1,0,1
w6638.3,0,1
w6653.1,0,0
w6656.1,0,0
w6660.2,0,1
w6660.3,0,1
w6661.1,0,0
w6661.2,0,2
w6664.1,1,1
w6666.1,0,1
w6672.2,1,1
w6679.1,0,1
w6680.2,0,1
w6685.1,0,1
w6685.2,0,1
w6686.2,0,1
w6687.2,0,1
w6688.1,1,1
w6689.1,0,1
w6689.3,0,1
w6690.2,0,1
w6693.2,0,1
w6693.3,0,0
w6696.2,0,1
w6699.1,0,0
w6700.1,0,1
w6701.1,1,1
w6705.2,0,1
w6706.1,0,1
w6706.2,0,1
w6706.3,0,1
w6706.4,1,0
w6707.3,0,1
w6708.1,0,1
w6713.1,0,1
w6716.1,1,1
w6716.3,1,1
w6720.1,0,0
w6723.2,0,1
w6729.1,0,1
w6730.2,1,0
w6732.2,0,2
w6733.2,0,1
w6737.3,1,1
w6738.2,0,2
w6739.2,0,1
w6743.2,0,1
w6744.1,1,1
w6744.2,0,1
w6751.1,0,1
w6757.1,0,1
w6757.2,0,1
w6759.1,0,1
w6759.2,0,1
w6761.2,1,1
w6763.2,1,0
w6764.1,1,1
w6764.3,0,1
w6766.1,1,1
w6769.1,1,1
w6772.3,1,1
w6773.1,0,1
w6773.3,0,1
w6777.4,0,1
w6786.2,0,1
w6791.1,0,1
w6795.1,0,0
w6797.1,0,1
w6798.3,1,1
w6802.2,0,1
w6803.1,0,0
w6803.3,1,1
w6807.1,1,1
w6807.2,0,0
w6814.2,0,1
w6816.1,0,1
w6818.1,0,1
w6819.1,0,1
w6822.1,0,1
w6822.2,0,1
w6823.2,1,1
w6826.1,0,1
w6826.2,0,1
w6827.1,1,1
w6828.2,0,1
w6836.2,1,1
w6839.1,1,1
w6841.2,0,0
w6843.1,0,1
w6845.3,0,0
w6849.1,0,1
w6849.3,0,1
w6858.2,0,1
w6860.1,0,1
w6861.1,0,0
w6861.3,0,1
w6865.3,0,1
w6872.2,0,1
w6873.1,1,1
w6877.2,0,1
w6880.2,0,1
w6885.2,0,1
w6889.1,0,1
w6890.2,0,1
w6893.1,0,1
w6894.1,1,1
w6895.2,1,1
w6908.2,0,1
w6910.2,1,1
w6913.2,1,0
w6922.1,0,0
w6922.3,0,1
w6923.2,1,0
w6929.1,0,1
w6935.1,0,1
w6938.2,0,2
w6939.2,0,1
w6939.4,0,1
w6940.1,0,1
w6940.2,0,1
w6940.3,0,1
w6942.1,0,1
w6944.1,0,1
w6947.1,0,0
w6951.1,0,1
w6951.3,0,1
w6952.2,0,1
w6955.2,0,1
w6956.2,0,2
w6961.2,0,1
w6963.1,0,1
w6963.2,0,1
w6968.2,0,0
w6970.1,0,1
w6970.2,0,1
w6971.2,0,1
w6975.1,1,1
w6976.1,-1,0
w6981.2,1,1
w6982.2,0,1
w6989.2,1,1
w6989.3,0,1
w6997.4,1,1
w6999.2,1,1
w7005.2,0,1
w7012.2,0,0
w7014.2,0,1
w7017.1,0,1
w7020.1,1,1
w7020.3,0,1
w7024.2,0,1
w7027.2,0,1
w7029.1,0,1
w7029.2,0,1
w7029.4,0,1
w7031.1,0,1
w7032.1,0,1
w7032.2,0,2
w7033.1,0,1
w7041.2,0,1
w7049.1,0,1
w7049.2,1,1
w7049.3,0,1
w7049.4,0,1
w7054.3,0,1
w7059.2,1,1
w7062.2,1,1
w7063.1,0,2
w7069.2,1,1
w7069.3,0,2
w7070.1,0,1
w7070.2,0,1
w7073.2,0,1
w7075.1,0,1
w7081.2,0,1
w7091.3,1,1
w7092.1,0,1
w7093.1,0,1
w7096.1,1,1
w7098.2,0,1
w7103.1,0,0
w7105.2,0,1
w7108.2,1,1
w7109.2,0,1
w7110.2,0,0
w7121.2,0,1
w7122.1,0,1
w7123.2,0,1
w7124.1,0,1
w7127.1,0,0
w7131.3,0,1
w7136.1,0,1
w7136.2,0,0
w7138.1,0,1
w7144.2,0,1
w7149.1,0,1
w7155.2,1,1
w7157.1,0,1
w7157.2,0,1
w7158.3,0,0
w7165.1,1,1
w7166.1,0,1
w7167.2,0,0
w7167.3,1,0
w7168.1,1,1
w7175.1,0,1
w7175.2,0,1
w7183.2,0,1
w7183.4,0,1
w7185.1,0,1
w7186.2,0,1
w7189.2,0,2
w7190.2,0,2
w7192.1,0,1
w7194.2,0,1
w7197.1,0,1
w7197.2,0,1
w7201.3,0,0
w7207.4,1,1
w7208.1,0,0
w7212.1,0,0
w7213.3,0,1
w7215.1,0,0
w7216.1,1,1
w7220.1,0,0
w7220.3,0,0
w7221.1,0,1
w7222.1,0,0
w7222.2,0,1
w7223.3,0,1
w7226.2,0,1
w7226.3,0,1
w7226.4,1,1
w7227.1,0,1
w7231.3,0,1
w7232.1,0,1
w7234.1,0,1
w7236.2,0,1
w7241.2,0,1
w7243.1,0,1
w7245.1,0,1
w7246.1,0,0
w7252.1,-1,0
w7252.2,-1,-1
w7252.3,0,0
w7253.1,1,1
w7253.2,0,1
w7254.1,-1,0
w7254.2,0,0
w7254.3,1,1
w7254.4,0,2
w7256.1,0,1
w7256.2,0,1
w7257.2,0,0
w7258.1,0,1
w7259.3,0,0
w7260.1,0,1
w7260.2,0,0
w7263.2,0,0
w7267.1,1,1
w7267.2,0,1
w7270.1,1,2
w7270.2,0,0
w7274.2,0,1
w7275.2,1,1
w7282.1,0,1
w7289.1,0,1
w7289.2,0,0
w7289.3,1,1
w7298.1,0,1
w7298.2,0,0
w7301.1,0,1
w7301.2,0,1
w7301.3,0,1
w7305.2,0,0
w7307.1,0,1
w7309.2,0,0
w7318.1,0,1
w7318.2,1,0
w7322.2,1,2
w7328.2,0,1
w7330.2,1,0
w7340.1,1,0
w7340.2,0,1
w7340.3,1,1
w7341.2,1,1
w7342.1,0,1
w7344.2,0,1
w7351.1,0,0
w7351.2,0,0
w7353.1,0,1
w7366.1,0,1
w7372.4,0,1
w7373.1,0,1
w7373.3,0,1
w7374.2,0,1
w7378.2,0,1
w7383.2,0,1
w7384.1,0,1
w7385.2,0,1
w7385.3,1,0
w7387.2,0,1
w7387.3,0,1
w7397.1,0,1
w7397.2,1,1
w7399.2,0,0
w7401.2,1,0
w7401.3,1,1
w7402.1,0,0
w7406.1,0,1
w7406.2,0,1
w7408.1,0,1
w7414.1,0,1
w7421.1,0,1
w7422.1,1,1
w7425.1,0,1
w7425.2,0,1
w7425.3,0,1
w7426.1,0,1
w7430.1,0,1
w7433.2,0,0
w7435.1,0,1
w7440.1,1,1
w7441.2,1,0
w7445.1,0,2
w7447.2,0,1
w7449.1,0,1
w7449.2,0,0
w7450.2,1,1
w7451.2,0,1
w7453.1,0,0
w7457.1,0,1
w7457.2,0,0
w7462.2,0,1
w7463.2,0,1
w7463.3,-1,0
w7463.4,0,0
w7464.1,0,1
w7474.2,0,1
w7475.2,0,1
w7476.2,0,1
w7476.3,0,1
w7476.4,0,1
w7480.2,0,1
w7483.2,0,0
w7490.1,0,1
w7497.2,0,0
w7501.1,1,1
w7501.2,0,1
w7507.1,0,0
w7513.1,0,1
w7524.1,0,1
w7526.1,1,0
w7526.2,0,1
w7526.5,1,1
w7530.1,0,1
w7535.2,1,1
w7536.2,0,0
w7536.3,0,1
w7541.1,0,1
w7541.3,-1,0
w7542.1,0,0
w7543.1,1,1
w7545.2,0,2
w7552.1,0,1
w7552.2,0,1
w7555.2,1,0
w7562.1,1,0
w7563.3,1,1
w7566.1,0,1
